date_de_l_export;code_du_departement;type_de_scrutin;libelle_du_departement;code_de_la_commune;libelle_de_la_commune;insee;geo_point_2d;geo_shape;inscrits;abstentions;abs_ins;votants;vot_ins;blancs_et_nuls;blnuls_ins;blnuls_vot;exprimes;exp_ins;exp_vot;code_nuance_01;sexe_01;nom_01;prenom_01;liste_01;sieges_elu_01;sieges_secteur_01;sieges_cc_01;voix_01;voix_ins_01;voix_exp_01;code_nuance_02;sexe_02;nom_02;prenom_02;liste_02;sieges_elu_02;sieges_secteur_02;sieges_cc_02;voix_02;voix_ins_02;voix_exp_02;code_nuance_03;sexe_03;nom_03;prenom_03;liste_03;sieges_elu_03;sieges_secteur_03;sieges_cc_03;voix_03;voix_ins_03;voix_exp_03;code_nuance_04;sexe_04;nom_04;prenom_04;liste_04;sieges_elu_04;sieges_secteur_04;sieges_cc_04;voix_04;voix_ins_04;voix_exp_04;code_nuance_05;sexe_05;nom_05;prenom_05;liste_05;sieges_elu_05;sieges_secteur_05;sieges_cc_05;voix_05;voix_ins_05;voix_exp_05
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 19eme secteur;75119;48.886868623, 2.38469432787;"{""type"": ""Polygon"", ""coordinates"": [[[2.377012647123743, 48.87191931652078], [2.36929440059686, 48.88332740002614], [2.364673564731968, 48.884292229428034], [2.371273107220049, 48.89563154752747], [2.370286443740823, 48.901651775250755], [2.389444302557232, 48.90115742325012], [2.396499648232744, 48.896193002584575], [2.398637534206755, 48.8894139101678], [2.400339329688884, 48.88374772032462], [2.410694436897796, 48.878475126642535], [2.377012647123743, 48.87191931652078]]]}";95298;45885;48.15;49413;51.85;2026;2.13;4.1;47387;49.73;95.9;LUG;M;DAGNAUD;François;Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes;12;23;0;30542;32.05;64.45;LUD;M;GIANNESINI;Jean-Jacques;Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET;2;5;0;16845;17.68;35.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 10eme secteur;75110;48.8760285569, 2.36111290456;"{""type"": ""Polygon"", ""coordinates"": [[[2.363856758564782, 48.86743436510144], [2.354114163249875, 48.86927979700135], [2.347826239446091, 48.870630685567946], [2.349545307310846, 48.88362643315055], [2.364673564731968, 48.884292229428034], [2.36929440059686, 48.88332740002614], [2.377012647123743, 48.87191931652078], [2.363856758564782, 48.86743436510144]]]}";50448;22175;43.96;28273;56.04;1172;2.32;4.15;27101;53.72;95.85;LUG;M;FERAUD;Rémi;Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes;6;12;0;17898;35.48;66.04;LUD;F;PAWLIK;Déborah;Liste d'Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet;1;2;0;9203;18.24;33.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;5;Achères;78005;48.9717990892, 2.09003871824;"{""type"": ""Polygon"", ""coordinates"": [[[2.070157210620774, 48.946309901645286], [2.049002092999002, 48.957097509348024], [2.048854206529895, 48.9592096969921], [2.054221235138582, 48.96897354754791], [2.074387266455771, 48.98480538809012], [2.089784163683794, 48.98802568623896], [2.127452767863036, 48.989051940351985], [2.152643349522095, 48.98610305444767], [2.166353805172909, 48.98147796216276], [2.175023434749356, 48.97324662654548], [2.178155279694161, 48.963510968385684], [2.172905175627908, 48.96386156363892], [2.166086586338499, 48.976844866200906], [2.143263033678408, 48.98570370644564], [2.122034299251282, 48.98706100160704], [2.108124304516037, 48.982291179576514], [2.087052718771236, 48.984057120735564], [2.088198795222796, 48.97714139451469], [2.086659563951733, 48.97377535935642], [2.075634133941425, 48.96617284013306], [2.075675644245096, 48.95231497975212], [2.070157210620774, 48.946309901645286]]]}";13289;5156;38.8;8133;61.2;268;2.02;3.3;7865;59.18;96.7;LCOM;M;OUTREMAN;Alain;PLUS BELLE MA VILLE;8;0;2;3750;28.22;47.68;LDVD;M;HONORE;Marc;UNIS POUR ACHERES;25;0;7;4115;30.97;52.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;15;Coubron;93015;48.9176519555, 2.57631231652;"{""type"": ""Polygon"", ""coordinates"": [[[2.591417597422546, 48.907151691003484], [2.582965000669681, 48.90985640603786], [2.574487789543514, 48.907119726438445], [2.56520064820172, 48.90836337139833], [2.559223854486136, 48.92140817151952], [2.564583527207108, 48.92831624231729], [2.571205921541105, 48.924617115113854], [2.589686798864208, 48.92769439714401], [2.592341722831451, 48.92502361661402], [2.589048825322237, 48.909976353227634], [2.592368235040986, 48.90770349754218], [2.591417597422546, 48.907151691003484]]]}";3377;1022;30.26;2355;69.74;27;0.8;1.15;2328;68.94;98.85;LUG;M;AUGER;Gerard;agir ensemble pour Coubron;1;0;0;303;8.97;13.02;LUD;M;COENNE;Raymond;Coubron demain;5;0;0;850;25.17;36.51;LDVD;M;TORO;Ludovic;DYNAMIQUE COUBRONNAISE;21;0;0;1175;34.79;50.47;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;15;Bry-sur-Marne;94015;48.8384095661, 2.52319657626;"{""type"": ""Polygon"", ""coordinates"": [[[2.525040142393285, 48.82725335459993], [2.504679851760673, 48.82972494684112], [2.514734807466692, 48.83098929530885], [2.516994873459801, 48.8340652516781], [2.511701114233563, 48.84363984772178], [2.513670428919681, 48.8501681266457], [2.515648757769381, 48.85138127056583], [2.537155233528009, 48.84196032721488], [2.53665448757524, 48.83851387979082], [2.532257759855078, 48.830483519549375], [2.525040142393285, 48.82725335459993]]]}";11475;4815;41.96;6660;58.04;282;2.46;4.23;6378;55.58;95.77;LUG;M;ANKRI;Johan;Ensemble à Bry pour un développement durable et solidaire;3;0;0;1257;10.95;19.71;LUD;M;SPILBAUER;Jean-Pierre;BRY DEMAIN;25;0;0;3097;26.99;48.56;LDVD;M;ASLANGUL;Charles;GÉNÉRATION BRY 2014 : CHOISISSONS LE MEILLEUR POUR BRY;5;0;0;2024;17.64;31.73;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;21;Chevilly-Larue;94021;48.766848001, 2.35306611234;"{""type"": ""Polygon"", ""coordinates"": [[[2.343896032244973, 48.75620724288543], [2.332675007950559, 48.76459970549872], [2.3390932790626, 48.77346771855884], [2.349338734863181, 48.77246264714727], [2.367271023232585, 48.7793765319732], [2.367824241443724, 48.771905327098], [2.368624859006927, 48.75746482965777], [2.355370449531649, 48.7600473352164], [2.345763032838909, 48.759194600546806], [2.343896032244973, 48.75620724288543]]]}";10410;4878;46.86;5532;53.14;172;1.65;3.11;5360;51.49;96.89;LCOM;F;DAUMIN;Stéphanie;CHEVILILLY-LARUE LA VILLE QUI AVANCE;26;0;0;2743;26.35;51.18;LSOC;M;RIOUAL;Pascal;ENSEMBLE FAISONS AVANCER CHEVILLY-LA RUE;3;0;0;1204;11.57;22.46;LUD;M;VICERIAT;Patrick;VIVRE ENSEMBLE A CHEVILLY LARUE;4;0;0;1413;13.57;26.36;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;27;Athis-Mons;91027;48.7092445775, 2.38660492325;"{""type"": ""Polygon"", ""coordinates"": [[[2.389918982964489, 48.6918615436903], [2.37831174507862, 48.69681168923057], [2.359690485654847, 48.69953753331686], [2.353874105419902, 48.70178183888006], [2.355793865582265, 48.70478746220075], [2.369306110028766, 48.70782790708772], [2.370706732277136, 48.720175922532974], [2.386585087493129, 48.720096695730625], [2.411013730714041, 48.726048210603885], [2.414260110402738, 48.71781621119755], [2.40462004457952, 48.710887642823785], [2.400579260004066, 48.70177381629322], [2.389918982964489, 48.6918615436903]]]}";17818;7941;44.57;9877;55.43;326;1.83;3.3;9551;53.6;96.7;LSOC;M;GARCIA;François;POUR ATHIS-MONS, POUR VOUS, AVEC FRANCOIS GARCIA;8;0;3;4224;23.71;44.23;LUMP;F;RODIER;Christine;TOUS POUR ATHIS;26;0;12;4450;24.97;46.59;LFN;M;MINGOT;Jimmy;ATHIS-MONS BLEU MARINE;1;0;0;877;4.92;9.18;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;92;LI2;HAUTS DE SEINE;32;Fontenay-aux-Roses;92032;48.7897301312, 2.28723493557;"{""type"": ""Polygon"", ""coordinates"": [[[2.281984557146941, 48.783166662517786], [2.271715007168223, 48.7905246824363], [2.272195653730433, 48.79412525297508], [2.292222681927971, 48.79597239629406], [2.29700437883686, 48.79471446800319], [2.303309205956868, 48.78539753254061], [2.281984557146941, 48.783166662517786]]]}";15629;6182;39.55;9447;60.45;327;2.09;3.46;9120;58.35;96.54;LUG;M;BUCHET;Pascal;Fontenay pour tous, rassemblement de la Gauche, des Écologistes et de tous les citoyens qui aiment Fontenay-aux-Roses;8;0;2;4294;27.47;47.08;LDIV;M;VASTEL;Laurent;FONTENAY TOUS ENSEMBLE;27;0;6;4826;30.88;52.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;39;Boissise-la-Bertrand;77039;48.5339084489, 2.58950755763;"{""type"": ""Polygon"", ""coordinates"": [[[2.600735098184952, 48.515834549359916], [2.587834376166477, 48.52057633507221], [2.5793416121366, 48.52928156892615], [2.5608955112323, 48.53565587803923], [2.567435089405929, 48.544225827291704], [2.582072569927205, 48.54689592350922], [2.596554393401111, 48.54533570287561], [2.611346765747545, 48.536488186658836], [2.61503053582931, 48.53473700006264], [2.60882948198527, 48.53074061956296], [2.611623879616338, 48.524677597291486], [2.602093054124467, 48.52246008176862], [2.600735098184952, 48.515834549359916]]]}";769;266;34.59;503;65.41;15;1.95;2.98;488;63.46;97.02;LDVD;M;ESPINERA;Gérard;UN NOUVEL ELAN POUR BOISSISE-LA-BERTRAND;3;0;0;179;23.28;36.68;LDVD;M;MICHALLET;Michel;BOISSISE EN ACTION;11;0;2;217;28.22;44.47;LDVD;M;PIERRAIN;Jean-Pierre;L'ALTERNATIVE POUR BOISSISE-LA-BERTRAND;1;0;0;92;11.96;18.85;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;39;Auvers-sur-Oise;95039;49.0803858577, 2.15488070885;"{""type"": ""Polygon"", ""coordinates"": [[[2.126523773736604, 49.06382549588701], [2.120222347793853, 49.06502941522313], [2.130640182554452, 49.07949234278088], [2.13032649689253, 49.08595521379049], [2.146343006602334, 49.09265199265808], [2.144845499580561, 49.09877370265889], [2.149837408383652, 49.104159138503775], [2.159705364297396, 49.1036800050088], [2.173592146378556, 49.088184661166196], [2.180003427060421, 49.079263756714674], [2.193145931475593, 49.07385868960018], [2.188902436293082, 49.072148647865085], [2.166060898613767, 49.06443909738164], [2.145384235224039, 49.066919478601385], [2.135293668154218, 49.06720697184654], [2.126523773736604, 49.06382549588701]]]}";5387;1622;30.11;3765;69.89;131;2.43;3.48;3634;67.46;96.52;LUG;M;BEQUET;Jean-Pierre;VIVRE AUVERS ENSEMBLE;6;0;1;1685;31.28;46.37;LDVD;F;MEZIERES;Isabelle;TOUS UNIS POUR AUVERS SUR OISE;23;0;6;1949;36.18;53.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;41;Ivry-sur-Seine;94041;48.8128063812, 2.38778023612;"{""type"": ""Polygon"", ""coordinates"": [[[2.408884699862504, 48.80846927587409], [2.393537267288675, 48.80039683203257], [2.375654120395511, 48.805548213574156], [2.371166069641996, 48.80398672988867], [2.367222958711972, 48.8080311661678], [2.364207015719044, 48.81639743914582], [2.390069237832736, 48.82569680951253], [2.409363681821797, 48.816674002076496], [2.408884699862504, 48.80846927587409]]]}";28916;15535;53.72;13381;46.28;454;1.57;3.39;12927;44.71;96.61;LFG;M;GOSNAT;Pierre;IVRY AU COEUR;35;0;15;7120;24.62;55.08;LSOC;F;BERNARD;Sandrine;Choisir l'avenir, l'alternance socialiste, écologiste et citoyenne;4;0;1;2306;7.97;17.84;LUD;M;LECLERCQ;Régis;L'ALTERNATIVE POUR IVRY;6;0;2;3501;12.11;27.08;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;45;Ballancourt-sur-Essonne;91045;48.521899752, 2.38788025142;"{""type"": ""Polygon"", ""coordinates"": [[[2.40622384994851, 48.50393874026432], [2.3663735195463, 48.51029111625142], [2.362615567330006, 48.524286922840155], [2.372243073153281, 48.53686056354045], [2.374443938974373, 48.5454092767546], [2.404570931636072, 48.53149435432244], [2.401942883083539, 48.5291512099018], [2.413354175225756, 48.524881006179776], [2.412464605559037, 48.508782686805894], [2.40622384994851, 48.50393874026432]]]}";5354;2226;41.58;3128;58.42;67;1.25;2.14;3061;57.17;97.86;LDIV;M;DUNOS;Bertrand;AGIR POUR BALLANCOURT;5;0;1;1059;19.78;34.6;LDVD;F;GRILLAT;Géraldine;BIEN VIVRE MA VILLE;1;0;0;312;5.83;10.19;LDVD;M;MIONE;Jacques;UNION COMMUNALE;22;0;5;1364;25.48;44.56;LFN;M;SAILLEAU;Franck;BALLANCOURT BLEU MARINE;1;0;0;326;6.09;10.65;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;46;Livry-Gargan;93046;48.9197633213, 2.53486592332;"{""type"": ""Polygon"", ""coordinates"": [[[2.510923718752643, 48.901796021348346], [2.518786304714338, 48.9100654325145], [2.509447396464468, 48.912257801546936], [2.507299294877434, 48.91866092556631], [2.517563921864038, 48.925663154559494], [2.536505421140909, 48.927284676378314], [2.546897110776249, 48.93444667508039], [2.557242618170468, 48.93453929660935], [2.564583527207108, 48.92831624231729], [2.559223854486136, 48.92140817151952], [2.553417196855675, 48.9158740560523], [2.543354516239249, 48.9166274969727], [2.53868594636339, 48.91070127930702], [2.521505557411174, 48.90366434221959], [2.510923718752643, 48.901796021348346]]]}";23005;9988;43.42;13017;56.58;487;2.12;3.74;12530;54.47;96.26;LUG;M;CALMAT;Alain;Pour Livry-Gargan en toute confiance;9;0;0;5493;23.88;43.84;LUD;M;MARTIN;Pierre-Yves;Ensemble, reveillons Livry-Gargan;34;0;0;7037;30.59;56.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;48;Bazainville;78048;48.8073241204, 1.66749054563;"{""type"": ""Polygon"", ""coordinates"": [[[1.640743275938541, 48.79224513708118], [1.628816147810531, 48.803685484996464], [1.651272574321427, 48.812036412528954], [1.656204439236225, 48.82148255680223], [1.672430445187565, 48.82672785377822], [1.677094539458584, 48.83189752182909], [1.678276559323805, 48.82181852797785], [1.700316684297319, 48.808145231756384], [1.704489067221031, 48.80190313509021], [1.703062075933055, 48.79960296229248], [1.640743275938541, 48.79224513708118]]]}";1154;361;31.28;793;68.72;30;2.6;3.78;763;66.12;96.22;LDIV;M;FEREDIE;Daniel;BAZAINVILLE, UN VILLAGE, UNE QUALITE DE VIE;12;0;1;411;35.62;53.87;LDIV;M;MATYJASIK;Bernard;CHOISISSONS NOTRE AVENIR;3;0;0;352;30.5;46.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;51;Bray-sur-Seine;77051;48.4145972795, 3.24389965363;"{""type"": ""Polygon"", ""coordinates"": [[[3.254312370199581, 48.40923201346036], [3.235984037485517, 48.405149454172836], [3.232114745242608, 48.40710035783419], [3.233278696083478, 48.41666142714525], [3.228946744413149, 48.41810931215962], [3.238513989067742, 48.41777558259071], [3.258532271645391, 48.42650523776584], [3.26218516068274, 48.42443702615662], [3.248090465686623, 48.41655940090148], [3.24737284181639, 48.41340310957146], [3.254312370199581, 48.40923201346036]]]}";1624;639;39.35;985;60.65;39;2.4;3.96;946;58.25;96.04;LDVG;M;MARCADET;Emmanuel;DE L'AMBITION POUR BRAY !;15;0;4;492;30.3;52.01;LDVD;M;SAUNIER;Louis;AVEC VOUS, UN NOUVEL ELAN BRAYTOIS;4;0;1;454;27.96;47.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;52;Nogent-sur-Marne;94052;48.8366634713, 2.48166741533;"{""type"": ""Polygon"", ""coordinates"": [[[2.465755861466258, 48.82628372037433], [2.467245943197848, 48.839088269853825], [2.491523260867017, 48.8476388283287], [2.497599519350123, 48.8308106206705], [2.475805615804708, 48.830618156735014], [2.465755861466258, 48.82628372037433]]]}";22908;11654;50.87;11254;49.13;318;1.39;2.83;10936;47.74;97.17;LSOC;M;LEBLANC;Nicolas;PROGRÈS ET SOLIDARITÉ POUR NOGENT;3;0;0;1728;7.54;15.8;LUD;M;MARTIN;Jacques J P;ENSEMBLE AIMONS NOTRE VILLE;30;0;8;5553;24.24;50.78;LDVD;M;GILLES;Michel;L'ALTERNATIVE POUR NOGENT;3;0;0;1731;7.56;15.83;LDVD;F;RENOUIL;Karine;UN NOUVEL ELAN POUR NOGENT;3;0;1;1924;8.4;17.59;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;54;Orly;94054;48.7429320073, 2.39468296999;"{""type"": ""Polygon"", ""coordinates"": [[[2.370437363052879, 48.72786483659373], [2.369347417928475, 48.74607283234519], [2.391721493635619, 48.751792383343265], [2.4060932694237, 48.75107322983725], [2.427516640978466, 48.75100697004414], [2.43681531988633, 48.74515092792044], [2.40717699760607, 48.741877408183655], [2.399447150966638, 48.73762040316854], [2.38943627724155, 48.73667917335101], [2.380199999484634, 48.728932311548164], [2.370437363052879, 48.72786483659373]]]}";11140;4853;43.56;6287;56.44;364;3.27;5.79;5923;53.17;94.21;LUG;F;JANODET;Christine;UNIS POUR ORLY, GAUCHE RASSEMBLEMENT CITOYENNETÉ;28;0;0;3446;30.93;58.18;LDVG;M;MESSACI;Brahim;AGIR ENSEMBLE POUR ORLY;7;0;0;2477;22.24;41.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;62;Beynes;78062;48.854444414, 1.86989017513;"{""type"": ""Polygon"", ""coordinates"": [[[1.874862143377979, 48.83437128383238], [1.865589447956274, 48.83161237808648], [1.851510558160291, 48.83433820986675], [1.846622179168364, 48.82866968713478], [1.841537490679323, 48.828818416443276], [1.839218874828547, 48.83016308220408], [1.841905888831507, 48.84350974380354], [1.84727164014062, 48.849200964454724], [1.837521034148486, 48.856814659388625], [1.838398469990262, 48.871258746139624], [1.857293982290193, 48.87194430047556], [1.874663272220977, 48.8770285689252], [1.883102619566447, 48.874535338148135], [1.912716944718804, 48.86084935759396], [1.903044100347343, 48.846352529476356], [1.893278662046768, 48.8473778647787], [1.888578764430072, 48.84665973104182], [1.882091589324726, 48.834609966105404], [1.874862143377979, 48.83437128383238]]]}";5925;2153;36.34;3772;63.66;93;1.57;2.47;3679;62.09;97.53;LDVG;M;REVEL;Yves;BIEN A BEYNES, BIEN DANS SA VIE;5;0;2;1320;22.28;35.88;LDVD;M;BALAYET;Joël;HORIZON 2014-2020;4;0;1;994;16.78;27.02;LDVD;M;BRICAULT;Alain;BIEN VIVRE A BEYNES;20;0;7;1365;23.04;37.1;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;64;Rosny-sous-Bois;93064;48.8745763768, 2.4863404591;"{""type"": ""Polygon"", ""coordinates"": [[[2.496392095141792, 48.85990845268808], [2.481534079339179, 48.861409850048986], [2.480615064384122, 48.86745838291999], [2.471635526074947, 48.869757341120504], [2.464761047295888, 48.87807255709601], [2.476639574002478, 48.8886650931809], [2.486801956303965, 48.88703635491009], [2.495247867860518, 48.88375378145926], [2.499162552063105, 48.87796961187128], [2.509129986812812, 48.87792096462157], [2.496392095141792, 48.85990845268808]]]}";23402;11906;50.88;11496;49.12;450;1.92;3.91;11046;47.2;96.09;LUG;M;VACHIERI;Philippe;Rosny écologique et solidaire;6;0;0;3359;14.35;30.41;LMDM;M;CAREL;Pierre-Olivier;Rosny sous Béton, c'est non;2;0;0;1067;4.56;9.66;LUD;M;CAPILLON;Claude;Capillon 2014;33;0;0;5461;23.34;49.44;LFN;M;BOUSSELAIRE;Daniel;Rosny-sous-Bois fait front;2;0;0;1159;4.95;10.49;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;70;Saint-Ouen;93070;48.909806575, 2.33257042205;"{""type"": ""Polygon"", ""coordinates"": [[[2.319884458526643, 48.90045886733915], [2.313758259741169, 48.914021542184294], [2.319818645919999, 48.91593565477114], [2.332841787729642, 48.92292451353294], [2.348967911161696, 48.91126833451997], [2.351872524767704, 48.901526565807224], [2.329983250052526, 48.90116329738005], [2.319884458526643, 48.90045886733915]]]}";22719;10175;44.79;12544;55.21;565;2.49;4.5;11979;52.73;95.5;LFG;F;ROUILLON;Jacqueline;Tous unis pour Saint-Ouen, humaine et solidaire;10;0;2;5610;24.69;46.83;LDVD;M;DELANNOY;William;Saint-Ouen, une passion commune;33;0;6;6369;28.03;53.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;70;Santeny;94070;48.7356177142, 2.57637480242;"{""type"": ""Polygon"", ""coordinates"": [[[2.568123667533025, 48.7089740974758], [2.554029410317376, 48.71544325373093], [2.556700064251629, 48.717872713987276], [2.55365733225396, 48.72240355971465], [2.559245697005098, 48.73515135043299], [2.572302369649008, 48.744723773049444], [2.570168648401091, 48.75115596173791], [2.57711434436102, 48.755093221439026], [2.581942680840776, 48.75516418660653], [2.588910287549779, 48.76340898742759], [2.597543957657469, 48.760569279553934], [2.599551075662722, 48.75074544454189], [2.587756904888729, 48.744076584719416], [2.594679183112779, 48.73180512040085], [2.580405740364425, 48.722986299321384], [2.568123667533025, 48.7089740974758]]]}";2583;847;32.79;1736;67.21;30;1.16;1.73;1706;66.05;98.27;LDIV;M;PENNACCHIOLI;François;REVEILLONSANTENY;0;0;0;100;3.87;5.86;LUMP;M;GENDRONNEAU;Jean-Claude;SANTENY AVANT TOUT;21;0;4;909;35.19;53.28;LDVD;M;BEDU;Vincent;Ensemble pour SANTENY;6;0;1;697;26.98;40.86;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;71;Sevran;93071;48.9386070153, 2.53124057567;"{""type"": ""Polygon"", ""coordinates"": [[[2.517563921864038, 48.925663154559494], [2.508171724051222, 48.93752240559492], [2.512247662799389, 48.94393286352931], [2.524146063258125, 48.95057228131036], [2.544321371410522, 48.94957155080629], [2.554613080761701, 48.941948515778066], [2.557045023117815, 48.935302946618414], [2.557242618170468, 48.93453929660935], [2.546897110776249, 48.93444667508039], [2.536505421140909, 48.927284676378314], [2.517563921864038, 48.925663154559494]]]}";23088;12132;52.55;10956;47.45;423;1.83;3.86;10533;45.62;96.14;LFG;F;AUTAIN;Clémentine;Liste de rassemblement pour un Sevran solidaire et citoyen;7;0;3;3298;14.28;31.31;LUG;M;GATIGNON;Stéphane;Pour Sevran;34;0;15;5325;23.06;50.56;LDVD;M;GEFFROY;Philippe;Un autre Sevran, j'y crois, avec Philippe Geffroy;4;0;2;1910;8.27;18.13;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;92;LI2;HAUTS DE SEINE;72;Sèvres;92072;48.821476509, 2.21052297438;"{""type"": ""Polygon"", ""coordinates"": [[[2.205506503732436, 48.80920635641872], [2.19766716078071, 48.81778825912576], [2.178523499163136, 48.814861126146525], [2.198712050159723, 48.82335353462432], [2.199430485648876, 48.82978899449035], [2.218230811079482, 48.82698136116795], [2.224048327976762, 48.83514968887822], [2.232636965444476, 48.82273961343197], [2.222690130834091, 48.82116438977175], [2.218520277045958, 48.81494037237903], [2.205506503732436, 48.80920635641872]]]}";15208;6201;40.77;9007;59.23;258;1.7;2.86;8749;57.53;97.14;LUG;M;DURDUX;Frédéric;UNIS POUR SEVRES !;4;0;1;2193;14.42;25.07;LUD;F;ROUX-FOUILLET;Laurence;Pour Sèvres, ensemble.;6;0;1;3277;21.55;37.46;LDVD;M;DE LA RONCIERE;Grégoire;Sèvres à Venir;25;0;7;3279;21.56;37.48;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;76;Villejuif;94076;48.7928547268, 2.36006103249;"{""type"": ""Polygon"", ""coordinates"": [[[2.367271023232585, 48.7793765319732], [2.353125273286042, 48.7798494225786], [2.344196510771043, 48.790764542090926], [2.34385114554979, 48.79766105911435], [2.347778462376922, 48.80149599950683], [2.367222958711972, 48.8080311661678], [2.371166069641996, 48.80398672988867], [2.375363725821466, 48.78772964013335], [2.367271023232585, 48.7793765319732]]]}";29397;13297;45.23;16100;54.77;531;1.81;3.3;15569;52.96;96.7;LUG;F;CORDILLOT;Claudine;EN AVANT VILLEJUIF L'HUMAIN AU COEUR;10;0;4;6776;23.05;43.52;LUD;M;LE BOHELLEC;Franck;union citoyenne pour Villejuif;34;0;12;7581;25.79;48.69;LFN;M;GABORIT;Alexandre;UN AUTRE CHOIX POUR VILLEJUIF;1;0;0;1212;4.12;7.78;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;86;Bondoufle;91086;48.6140476567, 2.38002541357;"{""type"": ""Polygon"", ""coordinates"": [[[2.39857007664951, 48.60712680329968], [2.394039789428791, 48.608282231292925], [2.389124307415178, 48.60290483834727], [2.374794543044362, 48.60235369098442], [2.371609215101455, 48.59992613493438], [2.362191410663048, 48.60148624260542], [2.359384389610768, 48.61807671193454], [2.372269441464585, 48.620655023852954], [2.375578101613812, 48.62650137138035], [2.383529495995757, 48.62997897821703], [2.399270549079666, 48.624104543166744], [2.395050861490257, 48.618218249586036], [2.40109404601173, 48.61296853067563], [2.400059408721552, 48.6097339849166], [2.39857007664951, 48.60712680329968]]]}";6798;2713;39.91;4085;60.09;114;1.68;2.79;3971;58.41;97.21;LSOC;F;NAGEL;Sabine;BONDOUFLE ENERGIES NOUVELLES;4;0;1;1090;16.03;27.45;LDVD;M;HARTZ;Jean;BONDOUFLE L'ENJEU;23;0;4;2125;31.26;53.51;LDVD;F;MARCILLE;Nicole;BONDOUFLE D'ABORD;2;0;0;756;11.12;19.04;;;;;;;;;;;;;;;;;;;;;;
